timestamp,app,title,duration,source
2026-08-04T11:34:17+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:34:18+08:00,com.github.GitHubClient,Git Hub Client,2.0,Mac
2026-08-04T11:34:20+08:00,com.google.Chrome,Chrome,13.0,Mac
2026-08-04T11:34:33+08:00,com.github.GitHubClient,Git Hub Client,2.0,Mac
2026-08-04T11:34:35+08:00,com.google.Chrome,Chrome,2.0,Mac
2026-08-04T11:34:37+08:00,com.github.GitHubClient,Git Hub Client,3.0,Mac
2026-08-04T11:34:40+08:00,com.google.Chrome,Chrome,16.0,Mac
2026-08-04T11:34:56+08:00,com.github.GitHubClient,Git Hub Client,1.0,Mac
2026-08-04T11:34:57+08:00,com.google.Chrome,Chrome,14.0,Mac
2026-08-04T11:35:11+08:00,com.github.GitHubClient,Git Hub Client,0.0,Mac
2026-08-04T11:35:11+08:00,com.google.Chrome,Chrome,11.0,Mac
2026-08-04T11:35:22+08:00,com.microsoft.VSCode,VS Code,2.0,Mac
2026-08-04T11:35:24+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:35:25+08:00,md.obsidian,Obsidian,1.0,Mac
2026-08-04T11:35:26+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:35:27+08:00,com.github.GitHubClient,Git Hub Client,1.0,Mac
2026-08-04T11:35:28+08:00,com.microsoft.VSCode,VS Code,6.0,Mac
2026-08-04T11:35:34+08:00,com.github.GitHubClient,Git Hub Client,1.0,Mac
2026-08-04T11:35:35+08:00,com.microsoft.VSCode,VS Code,1.0,Mac
2026-08-04T11:35:36+08:00,com.google.Chrome,Chrome,3.0,Mac
2026-08-04T11:35:39+08:00,com.microsoft.VSCode,VS Code,2.0,Mac
2026-08-04T11:35:41+08:00,com.google.Chrome,Chrome,3.0,Mac
2026-08-04T11:35:44+08:00,com.microsoft.VSCode,VS Code,2.0,Mac
2026-08-04T11:35:46+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:35:47+08:00,com.microsoft.VSCode,VS Code,0.0,Mac
2026-08-04T11:35:47+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:35:48+08:00,com.microsoft.VSCode,VS Code,2.0,Mac
2026-08-04T11:35:50+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:35:51+08:00,com.microsoft.VSCode,VS Code,1.0,Mac
2026-08-04T11:35:52+08:00,com.google.Chrome,Chrome,4.0,Mac
2026-08-04T11:35:56+08:00,com.microsoft.VSCode,VS Code,3.0,Mac
2026-08-04T11:35:59+08:00,com.google.Chrome,Chrome,2.0,Mac
2026-08-04T11:36:01+08:00,com.microsoft.VSCode,VS Code,4.0,Mac
2026-08-04T11:36:05+08:00,com.google.Chrome,Chrome,3.0,Mac
2026-08-04T11:36:08+08:00,com.microsoft.VSCode,VS Code,3.0,Mac
2026-08-04T11:36:11+08:00,com.google.Chrome,Chrome,30.0,Mac
2026-08-04T11:36:41+08:00,com.microsoft.VSCode,VS Code,11.0,Mac
2026-08-04T11:36:52+08:00,com.google.Chrome,Chrome,26.0,Mac
2026-08-04T11:37:18+08:00,com.microsoft.VSCode,VS Code,5.0,Mac
2026-08-04T11:37:23+08:00,com.google.Chrome,Chrome,4.0,Mac
2026-08-04T11:37:27+08:00,com.microsoft.VSCode,VS Code,1.0,Mac
2026-08-04T11:37:28+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:37:29+08:00,com.google.Chrome,Chrome,3.0,Mac
2026-08-04T11:37:29+08:00,com.github.GitHubClient,Git Hub Client,0.0,Mac
2026-08-04T11:37:32+08:00,com.apple.Terminal,Terminal,6.0,Mac
2026-08-04T11:37:38+08:00,com.google.Chrome,Chrome,12.0,Mac
2026-08-04T11:37:50+08:00,com.apple.TextEdit,Text Edit,42.0,Mac
2026-08-04T11:38:32+08:00,com.google.Chrome,Chrome,2.0,Mac
2026-08-04T11:38:34+08:00,com.apple.TextEdit,Text Edit,47.0,Mac
2026-08-04T11:39:21+08:00,com.google.Chrome,Chrome,2.0,Mac
2026-08-04T11:39:23+08:00,com.apple.TextEdit,Text Edit,15.0,Mac
2026-08-04T11:39:38+08:00,com.google.Chrome,Chrome,4.0,Mac
2026-08-04T11:39:42+08:00,com.apple.finder,Finder,3.0,Mac
2026-08-04T11:39:45+08:00,com.apple.TextEdit,Text Edit,7.0,Mac
2026-08-04T11:39:52+08:00,com.google.Chrome,Chrome,4.0,Mac
2026-08-04T11:39:56+08:00,com.apple.TextEdit,Text Edit,3.0,Mac
2026-08-04T11:39:59+08:00,com.google.Chrome,Chrome,29.0,Mac
2026-08-04T11:40:28+08:00,com.apple.systempreferences,System Settings,10.0,Mac
2026-08-04T11:40:38+08:00,com.google.Chrome,Chrome,53.0,Mac
2026-08-04T11:41:31+08:00,com.microsoft.VSCode,VS Code,2.0,Mac
2026-08-04T11:41:33+08:00,com.google.Chrome,Chrome,53.0,Mac
2026-08-04T11:42:26+08:00,com.microsoft.VSCode,VS Code,2.0,Mac
2026-08-04T11:42:28+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:42:29+08:00,com.microsoft.VSCode,VS Code,5.0,Mac
2026-08-04T11:42:34+08:00,com.google.Chrome,Chrome,5.0,Mac
2026-08-04T11:42:39+08:00,com.microsoft.VSCode,VS Code,2.0,Mac
2026-08-04T11:42:41+08:00,com.github.GitHubClient,Git Hub Client,23.0,Mac
2026-08-04T11:43:04+08:00,com.microsoft.VSCode,VS Code,1.0,Mac
2026-08-04T11:43:05+08:00,com.google.Chrome,Chrome,43.0,Mac
2026-08-04T11:43:48+08:00,com.github.GitHubClient,Git Hub Client,1.0,Mac
2026-08-04T11:43:49+08:00,com.microsoft.VSCode,VS Code,9.0,Mac
2026-08-04T11:43:58+08:00,com.apple.finder,Finder,7.0,Mac
2026-08-04T11:44:05+08:00,com.google.Chrome,Chrome,123.0,Mac
2026-08-04T11:46:08+08:00,com.apple.finder,Finder,1.0,Mac
2026-08-04T11:46:09+08:00,com.google.Chrome,Chrome,0.0,Mac
2026-08-04T11:46:09+08:00,com.microsoft.VSCode,VS Code,1.0,Mac
2026-08-04T11:46:10+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:46:11+08:00,com.github.GitHubClient,Git Hub Client,6.0,Mac
2026-08-04T11:46:17+08:00,com.google.Chrome,Chrome,2.0,Mac
2026-08-04T11:46:19+08:00,com.github.GitHubClient,Git Hub Client,1.0,Mac
2026-08-04T11:46:20+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:46:21+08:00,com.github.GitHubClient,Git Hub Client,6.0,Mac
2026-08-04T11:46:27+08:00,com.google.Chrome,Chrome,194.0,Mac
2026-08-04T11:49:41+08:00,com.github.GitHubClient,Git Hub Client,0.0,Mac
2026-08-04T11:49:41+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:49:42+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:49:42+08:00,com.microsoft.VSCode,VS Code,0.0,Mac
2026-08-04T11:49:43+08:00,com.github.GitHubClient,Git Hub Client,7.0,Mac
2026-08-04T11:49:50+08:00,com.google.Chrome,Chrome,106.0,Mac
2026-08-04T11:51:36+08:00,com.github.GitHubClient,Git Hub Client,1.0,Mac
2026-08-04T11:51:37+08:00,com.google.Chrome,Chrome,8.0,Mac
2026-08-04T11:51:45+08:00,com.apple.Terminal,Terminal,90.0,Mac
2026-08-04T11:53:15+08:00,com.google.Chrome,Chrome,14.0,Mac
2026-08-04T11:53:29+08:00,com.apple.Terminal,Terminal,10.0,Mac
2026-08-04T11:53:39+08:00,com.google.Chrome,Chrome,9.0,Mac
2026-08-04T11:53:48+08:00,com.apple.Terminal,Terminal,6.0,Mac
2026-08-04T11:53:54+08:00,com.google.Chrome,Chrome,2.0,Mac
2026-08-04T11:53:56+08:00,com.apple.Terminal,Terminal,21.0,Mac
2026-08-04T11:54:17+08:00,com.google.Chrome,Chrome,94.0,Mac
2026-08-04T11:55:51+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:55:51+08:00,com.github.GitHubClient,Git Hub Client,0.0,Mac
2026-08-04T11:55:52+08:00,com.microsoft.VSCode,VS Code,1.0,Mac
2026-08-04T11:55:53+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:55:54+08:00,md.obsidian,Obsidian,2.0,Mac
2026-08-04T11:55:56+08:00,com.google.Chrome,Chrome,12.0,Mac
2026-08-04T11:56:08+08:00,com.github.GitHubClient,Git Hub Client,1.0,Mac
2026-08-04T11:56:09+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:56:10+08:00,com.microsoft.VSCode,VS Code,1.0,Mac
2026-08-04T11:56:11+08:00,com.google.Chrome,Chrome,2.0,Mac
2026-08-04T11:56:13+08:00,com.apple.Terminal,Terminal,5.0,Mac
2026-08-04T11:56:18+08:00,com.google.Chrome,Chrome,35.0,Mac
2026-08-04T11:56:53+08:00,com.apple.Terminal,Terminal,58.0,Mac
2026-08-04T11:57:51+08:00,com.google.Chrome,Chrome,3.0,Mac
2026-08-04T11:57:54+08:00,com.apple.Terminal,Terminal,6.0,Mac
2026-08-04T11:58:00+08:00,com.github.GitHubClient,Git Hub Client,3.0,Mac
2026-08-04T11:58:03+08:00,com.apple.Terminal,Terminal,1.0,Mac
2026-08-04T11:58:04+08:00,com.google.Chrome,Chrome,52.0,Mac
